@relation PartTreinamento_ConcluidoDesertou

@attribute Sexo numeric
@attribute Idade numeric
@attribute ZonaMoradia_ZONARESIDENCIAL numeric
@attribute ZonaMoradia_ASENTAMIENTOHUMANO numeric
@attribute ZonaMoradia_URBANIZACION numeric
@attribute ZonaMoradia_CASCOURBANO numeric
@attribute ZonaMoradia_PUEBLOJOVEN numeric
@attribute ZonaMoradia_OTROS numeric
@attribute ZonaMoradia_ZONARURAL numeric
@attribute Trabalha numeric
@attribute EstadoCivil_SOLTERO numeric
@attribute EstadoCivil_CASADO numeric
@attribute EstadoCivil_DIVORCIADO numeric
@attribute EstadoCivil_DESCONOCIDO numeric
@attribute EstadoCivil_SEPARADO numeric
@attribute EstadoCivil_CONVIVIENTE numeric
@attribute EstadoCivil_VIUDO numeric
@attribute Escola numeric
@attribute Religiao_CRISTIANOCATOLICO numeric
@attribute Religiao_OTRARELIGION numeric
@attribute Religiao_CRISTIANOEVANGELICO numeric
@attribute Religiao_AGNOSTICO numeric
@attribute CursoGraduacao numeric
@attribute Modalidade numeric
@attribute PeriodoIngreso numeric
@attribute NotaExameAdmissao numeric
@attribute TotalNiveisCurso numeric
@attribute TotalCreditosCurso numeric
@attribute TotalNiveisCursados numeric
@attribute PorcentagemNC numeric
@attribute TotalCreditosCursados numeric
@attribute PorcentagemCC numeric
@attribute PeriodoUltimaMatricula numeric
@attribute UltimoNivelEstudado numeric
@attribute PromedioUltimoPeriodo numeric
@attribute Class {CONCLUIDO,DESERTOU}

@data
1,0.101695,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.151515,0,0.556667,0.54,1,1,0.083333,0.068493,0.16129,0.133397,0.557778,0.090909,0.658871,DESERTOU
1,0.372881,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.9,0,0,0.666667,0.671233,0.745968,0.746065,0.78,0.727273,0,CONCLUIDO
0,0.372881,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.272727,0,0.557778,0.44,0,0.25,0.166667,0.178082,0.245968,0.234165,0.78,0.181818,0,DESERTOU
1,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.242424,0,0.557778,0.42,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.466192,DESERTOU
0,0.474576,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,0,0.557778,0.74,0,0,0.25,0.260274,0.290323,0.290595,0.78,0.363636,0,DESERTOU
0,0.542373,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.181818,0,0.557778,0.98,0,0,0.083333,0.09589,0.149194,0.14952,0.668889,0,0,DESERTOU
1,0.59322,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.446667,0.02,0,0,0.416667,0.424658,0.415323,0.415547,0.78,0.818182,0,CONCLUIDO
1,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.333333,0,0.556667,0.62,0,0,0.083333,0.09589,0.16129,0.161612,0.557778,0.090909,0.587189,DESERTOU
0,0.254237,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.121212,0,0.445556,0.7,0,0,0.5,0.506849,0.556452,0.556622,0.78,0.636364,0,CONCLUIDO
0,0.322034,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.557778,0.54,0,0,0,0.013699,0.056452,0.056814,0.557778,0,0.016777,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.334444,0.28,0,0,0.166667,0.178082,0.241935,0.242226,0.557778,0,0.635486,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,0,0.334444,0.28,0,0,0.166667,0.178082,0.241935,0.242226,0.557778,0,0.635486,DESERTOU
0,0.40678,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.55,0,0,0.75,0.753425,0.741935,0.742035,0.78,0.818182,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.445556,0.56,0,0,0.083333,0.09589,0.141129,0.141459,0.556667,0,0.508388,DESERTOU
0,0.186441,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.666667,0,0.557778,0.3,0,0,0.083333,0.09589,0.141129,0.141459,0.668889,0.181818,0,DESERTOU
0,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.557778,0.42,1,1,0,0,0.068548,0.056142,0.557778,0,0.275547,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0,0,0,0.5,0.506849,0.532258,0.532438,0.668889,0,0,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.272727,0,0.334444,0,0,0.25,0.5,0.506849,0.532258,0.506718,0.668889,0,0,DESERTOU
1,0.237288,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,0,0.557778,0.68,0,0,0,0.013699,0.056452,0.056814,0.557778,0,0.638536,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,1,0.335556,0.15,0,0,0,0.013699,0.084677,0.085029,0.335556,0.545455,0.732079,DESERTOU
0,0.254237,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.557778,0.74,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.734113,DESERTOU
0,0.338983,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.060606,0,0.335556,0,0,0,0.666667,0.671233,0.762097,0.762188,0.78,0.818182,0,CONCLUIDO
0,0.135593,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.666667,0,0.557778,0.44,0,0,0.166667,0.178082,0.237903,0.238196,0.778889,0,0,DESERTOU
1,0.186441,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.242424,0,0.557778,0.7,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0,DESERTOU
1,0.186441,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.151515,0,0.557778,0.48,1,1,0,0,0.068548,0.056142,0.557778,0,0.372649,DESERTOU
0,0.152542,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,1,0.557778,0.56,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.530757,DESERTOU
0,0.457627,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.557778,0.58,0,0,0,0.013699,0.068548,0.068906,0.557778,0,0.660905,DESERTOU
1,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.557778,0.7,0,0,0.333333,0.342466,0.322581,0.322841,0.78,0.636364,0,CONCLUIDO
0,0.118644,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,0,0.557778,0.7,0,0,0.166667,0.178082,0.225806,0.226104,0.78,0.090909,0,DESERTOU
1,0.372881,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.334444,0.02,1,1,0.833333,0.684932,0.887097,0.738004,0.778889,0.181818,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.151515,0,0.444444,0.54,1,1,0.166667,0.136986,0.233871,0.193858,0.557778,0,0.532283,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.333333,0,0.444444,0.54,0,0,0.166667,0.178082,0.233871,0.234165,0.557778,0,0.532283,DESERTOU
0,0.508475,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.556667,0.38,1,1,0.166667,0.136986,0.245968,0.203935,0.668889,0,0,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.242424,0,0.445556,0.74,0,0,0.166667,0.178082,0.205645,0.20595,0.557778,0.090909,0.161668,DESERTOU
0,0.152542,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.151515,1,0.557778,0.56,1,1,0,0,0.068548,0.056142,0.557778,0,0.320793,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.575758,0,0.444444,0.66,0,0,0.416667,0.424658,0.419355,0.419578,0.668889,0.090909,0,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.333333,0,0.335556,0.5,0,0,0.333333,0.342466,0.431452,0.43167,0.557778,0.363636,0.589731,DESERTOU
1,0.118644,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.242424,0,0.557778,0.88,0,0,0.083333,0.09589,0.133065,0.133397,0.778889,0,0,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.335556,0,0,0,0.583333,0.589041,0.665323,0.665451,0.78,0.636364,0,CONCLUIDO
1,0.135593,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.557778,0.62,0,0,0,0.013699,0.068548,0.068906,0.557778,0,0.612608,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0.060606,0,0.446667,0.64,0,0,0.25,0.260274,0.310484,0.310749,0.668889,0.090909,0,CONCLUIDO
1,0.186441,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.333333,0,0.557778,0.32,0,0,0,0.013699,0.072581,0.072937,0.557778,0,0.340112,DESERTOU
0,0.220339,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.121212,0,0.556667,0.72,0,0,0.083333,0.09589,0.145161,0.145489,0.557778,0.090909,0.559227,DESERTOU
1,0.254237,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.557778,0.7,0,0,0,0.013699,0.076613,0.076967,0.557778,0.545455,0.590747,DESERTOU
0,0.20339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.557778,0.4,1,1,0.083333,0.068493,0.137097,0.113244,0.778889,0,0,DESERTOU
0,0.220339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.556667,0.54,0,0,0.083333,0.09589,0.141129,0.141459,0.557778,0.090909,0.765125,DESERTOU
1,0.118644,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.556667,0.78,0,0,0.166667,0.178082,0.233871,0.234165,0.668889,0,0,DESERTOU
0,0.118644,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.333333,0,0.556667,0.34,0,0,0.25,0.260274,0.290323,0.290595,0.778889,0,0,DESERTOU
0,0.118644,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.151515,0,0.557778,0.4,1,1,0,0,0.068548,0.056142,0.557778,0,0.346721,DESERTOU
0,0.118644,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.151515,0,0.557778,0.5,1,1,0,0,0.068548,0.056142,0.557778,0,0.372649,DESERTOU
1,0.135593,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.30303,0,0.334444,0,0,0,0.333333,0.342466,0.391129,0.391363,0.78,0.090909,0,DESERTOU
0,0.101695,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.151515,0,0.557778,0.24,1,1,0,0,0.068548,0.056142,0.557778,0,0.642095,DESERTOU
1,0.135593,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.151515,0,0.557778,0.28,1,1,0.083333,0.068493,0.16129,0.133397,0.668889,0,0,DESERTOU
1,0.355932,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.151515,0,0.557778,0.02,1,1,0,0,0.056452,0.046065,0.557778,0,0.574987,DESERTOU
1,0.135593,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.151515,0,0.556667,0.62,1,1,0.083333,0.068493,0.120968,0.099808,0.557778,0,0.137773,DESERTOU
1,0.135593,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.557778,0.32,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.601423,DESERTOU
0,0.271186,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.556667,0.72,0,0,0.083333,0.09589,0.141129,0.141459,0.557778,0.090909,0.532283,DESERTOU
1,0.508475,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0.76,1,1,0.666667,0.547945,0.790323,0.65739,0.778889,0.363636,0,CONCLUIDO
1,0.186441,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.557778,0,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.206406,DESERTOU
1,0.186441,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.557778,0.5,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.206406,DESERTOU
0,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.030303,0,0.444444,0.72,0,0.25,0.416667,0.424658,0.520161,0.495202,0.78,0.363636,0,DESERTOU
1,0.338983,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.060606,0,0.557778,0.52,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.172852,DESERTOU
1,0.169492,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.557778,0.5,0,0,0.166667,0.178082,0.133065,0.133397,1,0,0,DESERTOU
1,0.508475,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.151515,1,0.557778,0.74,1,1,0.166667,0.136986,0.193548,0.160269,0.668889,0,0,DESERTOU
0,0.627119,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.444444,0,0,0,0.5,0.506849,0.58871,0.588868,0.78,0.636364,0,CONCLUIDO
1,0.474576,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.557778,0.48,1,1,0,0,0.068548,0.056142,0.557778,0,0.351805,DESERTOU
0,0.118644,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.557778,0.4,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.333503,DESERTOU
1,0.457627,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.557778,0,0,0,0.25,0.260274,0.278226,0.278503,0.78,0.181818,0,DESERTOU
1,0.457627,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.557778,0.54,0,0,0.25,0.260274,0.278226,0.278503,0.78,0.181818,0,DESERTOU
0,0.20339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,0,0.557778,0.4,0,0,0.333333,0.342466,0.330645,0.330902,1,0,0,DESERTOU
1,0.135593,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.557778,0.36,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.629893,DESERTOU
0,0.20339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.151515,0,0.334444,0.14,1,1,0.75,0.616438,0.842742,0.701056,0.78,0.909091,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,1,0.334444,0,0,0,0.166667,0.178082,0.258065,0.258349,0.557778,0.181818,0.803254,DESERTOU
1,0.254237,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.334444,0.14,0,0,0.666667,0.671233,0.762097,0.762188,0.78,0.727273,0,CONCLUIDO
0,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.16,0,0,0.75,0.753425,0.78629,0.786372,0.78,0.727273,0,CONCLUIDO
0,0.59322,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.151515,1,0.335556,0.16,1,1,0.833333,0.684932,0.826613,0.68762,0.78,1,0,CONCLUIDO
0,0.186441,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.557778,0.36,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.454499,DESERTOU
1,0.169492,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.30303,0,0.557778,0.72,0,0,0,0.013699,0.068548,0.068906,0.557778,0,0.663447,DESERTOU
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.445556,0.68,0,0,0.5,0.506849,0.596774,0.596929,0.78,0.636364,0,CONCLUIDO
1,0.288136,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.557778,0.72,0,0,0.166667,0.178082,0.197581,0.197889,0.78,0.272727,0,DESERTOU
1,0.288136,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.557778,0.34,0,0,0.166667,0.178082,0.197581,0.197889,0.78,0.272727,0,DESERTOU
1,0.389831,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.151515,1,0.557778,0.46,1,1,0.166667,0.136986,0.245968,0.203935,0.78,0.181818,0,DESERTOU
0,0.152542,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,0,0.556667,0.68,0,0,0,0.013699,0.064516,0.064875,0.556667,0,0.553635,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.060606,0,0.557778,0.26,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.513981,DESERTOU
0,0.135593,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,0,0.334444,0.26,0,0,0.666667,0.671233,0.78629,0.786372,0.778889,0.272727,0,CONCLUIDO
0,0.355932,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.060606,0,0.557778,0.4,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.251144,DESERTOU
0,0.135593,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.445556,0.74,0,0,0.5,0.506849,0.576613,0.576775,0.78,0.636364,0,CONCLUIDO
1,0.220339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,1,0.556667,0.98,0,0,0.083333,0.09589,0.16129,0.161612,0.557778,0.454545,0.737163,DESERTOU
0,0.118644,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.556667,0.26,0,0,0.333333,0.342466,0.350806,0.351056,0.78,0.181818,0,DESERTOU
0,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.8,0,0,0.666667,0.671233,0.766129,0.766219,0.78,0.727273,0,CONCLUIDO
1,0.237288,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,1,0.557778,0.7,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.477885,DESERTOU
0,0.118644,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.556667,0.58,0,0,0.083333,0.09589,0.141129,0.141459,0.557778,0.090909,0.714286,DESERTOU
1,0.525424,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0,1,1,0.833333,0.684932,0.862903,0.71785,0.78,1,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.030303,0,0.556667,0.6,0,0.25,0.083333,0.09589,0.169355,0.161228,0.557778,0.090909,0.310117,DESERTOU
0,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.28,0,0,0.75,0.753425,0.770161,0.77025,0.78,0.818182,0,CONCLUIDO
1,0.79661,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.151515,1,0.335556,0.51,1,1,0.75,0.616438,0.798387,0.664107,0.78,0.818182,0,CONCLUIDO
0,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.556667,0.56,0,0,0.333333,0.342466,0.28629,0.286564,0.78,0.181818,0,DESERTOU
1,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.334444,0,0,0,0.666667,0.671233,0.774194,0.77428,0.778889,0.272727,0,CONCLUIDO
1,0.152542,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.30303,0,0.556667,0.54,0,0,0.083333,0.09589,0.145161,0.145489,0.557778,0,0.050839,DESERTOU
0,0.40678,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.060606,0,0.557778,0.42,0,0,0.25,0.260274,0.270161,0.270441,0.78,0.181818,0,DESERTOU
0,0.220339,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.556667,0.68,0,0,0.083333,0.09589,0.145161,0.145489,0.557778,0.090909,0.724962,DESERTOU
0,0.186441,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.557778,0.2,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.573462,DESERTOU
0,0.322034,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.181818,1,0.557778,0.76,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.139807,DESERTOU
0,0.101695,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.557778,0.2,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.32181,DESERTOU
0,0.220339,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.556667,0.38,0,0,0.25,0.260274,0.28629,0.286564,0.778889,0,0,DESERTOU
1,0.305085,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.556667,0.6,0,0,0.083333,0.09589,0.141129,0.141459,0.557778,0.090909,0.604474,DESERTOU
1,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.242424,0,0.556667,0.56,0,0,0.166667,0.178082,0.217742,0.218042,0.668889,0,0,DESERTOU
0,0.169492,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.666667,0,0.556667,0.54,0,0,0.083333,0.09589,0.141129,0.141459,0.557778,0.090909,0.69395,DESERTOU
0,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.30303,0,0.445556,0.46,0,0,0.5,0.506849,0.568548,0.568714,0.78,0.545455,0,CONCLUIDO
0,0.355932,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.272727,0,0.556667,0.02,0,0.25,0.083333,0.09589,0.157258,0.149712,0.557778,0.181818,0.634469,DESERTOU
1,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.060606,0,0.444444,0.8,0,0,0.583333,0.589041,0.677419,0.677543,0.78,0.727273,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.446667,0.36,0,0,0.166667,0.178082,0.229839,0.230134,0.557778,0.727273,0.695475,DESERTOU
1,0.118644,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.444444,0.7,0,0,0.583333,0.589041,0.677419,0.677543,0.78,0.727273,0,CONCLUIDO
0,0.457627,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.060606,1,0.335556,0,0,0,0.583333,0.589041,0.673387,0.673512,0.778889,0.090909,0,DESERTOU
0,0.20339,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,1,0.557778,0.54,0,0,0,0.013699,0.060484,0.060845,0.557778,0,0.152517,DESERTOU
1,0.440678,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.557778,0.52,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.1576,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,1,0.444444,0.54,0,0,0.166667,0.178082,0.205645,0.20595,0.557778,0.090909,0.537875,DESERTOU
1,0.372881,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.334444,0,0,0,0.75,0.753425,0.810484,0.810557,0.78,0.818182,0,CONCLUIDO
1,0.322034,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.060606,0,0.557778,0.7,0,0,0.166667,0.178082,0.185484,0.185797,0.778889,0.090909,0,DESERTOU
1,0.830508,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.557778,0.02,0,0,0,0.013699,0.060484,0.060845,0.557778,0,0.193696,DESERTOU
0,0.305085,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.30303,0,0.556667,0.78,0,0,0,0.013699,0.068548,0.068906,0.556667,0,0.637011,DESERTOU
0,0.118644,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.557778,0.28,0,0,0.083333,0.09589,0.129032,0.129367,0.668889,0,0,DESERTOU
1,0.152542,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.557778,0.5,0,0,0.25,0.260274,0.294355,0.294626,0.78,0.272727,0,DESERTOU
1,0.305085,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.557778,0.74,0,0,0,0.013699,0.064516,0.064875,0.557778,0,0.641078,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.151515,0,0.444444,0.78,1,1,0.166667,0.136986,0.241935,0.200576,0.556667,0.181818,0.670564,DESERTOU
0,0.288136,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.557778,0.02,0,0,0,0.013699,0.048387,0.048752,0.557778,0,0.653787,DESERTOU
